Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCJ05,OUT045,2678.647018046256
FDS04,OUT027,3732.6838384437897
FDX28,OUT010,612.7531474763858
FDB41,OUT027,3462.574137956091
FDG53,OUT046,2215.202143413313
FDL15,OUT010,620.1462288190617
FDQ08,OUT049,1511.8648745352675
DRN36,OUT013,2507.0468029407252
FDI46,OUT013,3279.122020033913
FDG16,OUT027,4854.174803091215
FDV32,OUT013,2378.4258839367703
FDF44,OUT010,612.7531474763858
FDK04,OUT018,2200.5494371790905
NCA41,OUT013,2905.1529344649775
FDD51,OUT017,1889.5524879173902
NCZ53,OUT045,2678.647018046256
FDP01,OUT027,4357.564167945137
FDY25,OUT049,2215.202143413313
FDB17,OUT018,2690.015344454029
NCV54,OUT018,2310.4652969675276
FDJ32,OUT017,1889.5524879173902
FDA37,OUT049,1741.5185546995972
FDG35,OUT035,2680.4360578940546
NCM05,OUT018,2988.3802266488597
FDG45,OUT046,2372.236686476271
FDH28,OUT013,2378.4258839367703
NCE18,OUT049,2372.236686476271
FDH38,OUT045,2058.4028327749943
FDR56,OUT013,2905.1529344649775
FDH17,OUT027,3732.6838384437897
FDD39,OUT049,2372.236686476271
FDB41,OUT049,1511.8648745352675
NCR53,OUT046,2372.236686476271
FDX46,OUT017,1889.5524879173902
FDV28,OUT049,1511.8648745352675
FDA08,OUT018,2690.015344454029
FDH45,OUT017,1889.5524879173902
NCS38,OUT010,612.7531474763858
FDD40,OUT010,620.1462288190617
DRM59,OUT035,2680.4360578940546
NCJ43,OUT018,2690.015344454029
NCN29,OUT013,2378.4258839367703
NCC19,OUT045,2678.647018046256
FDR56,OUT035,2680.4360578940546
FDZ43,OUT049,2372.236686476271
FDJ32,OUT010,605.4702992259897
DRH03,OUT017,2058.4028327749943
NCZ54,OUT035,2680.4360578940546
FDE26,OUT017,2678.647018046256
FDS03,OUT045,1889.5524879173902
DRZ24,OUT019,560.9513938017886
FDO48,OUT027,4854.174803091215
FDW39,OUT049,2215.202143413313
NCK05,OUT049,1511.8648745352675
NCK30,OUT017,2552.469375751121
FDT27,OUT018,2988.3802266488597
FDS08,OUT019,591.0978155074495
NCJ19,OUT049,1511.8648745352675
FDC58,OUT045,1889.5524879173902
DRE37,OUT013,2905.1529344649775
FDW02,OUT035,2058.4028327749943
FDJ02,OUT010,620.1462288190617
FDX09,OUT045,2678.647018046256
FDT31,OUT010,620.1462288190617
FDI24,OUT049,2215.202143413313
FDY09,OUT045,2678.647018046256
FDV28,OUT045,1889.5524879173902
DRM47,OUT049,2215.202143413313
FDT52,OUT019,665.5600388401357
FDI48,OUT018,2200.5494371790905
FDY55,OUT017,2552.469375751121
FDU48,OUT013,2507.0468029407252
FDN25,OUT045,1889.5524879173902
FDP20,OUT049,1741.5185546995972
FDJ15,OUT013,2905.1529344649775
FDD04,OUT018,2690.015344454029
FDY58,OUT045,2552.469375751121
FDR37,OUT018,2690.015344454029
FDF44,OUT013,2507.0468029407252
FDD32,OUT045,2058.4028327749943
FDR57,OUT017,2678.647018046256
DRG39,OUT027,3462.574137956091
FDX15,OUT017,2678.647018046256
DRN37,OUT045,2678.647018046256
FDW40,OUT027,4357.564167945137
FDB32,OUT049,1741.5185546995972
FDM40,OUT018,2690.015344454029
FDE39,OUT027,3732.6838384437897
DRH49,OUT017,2058.4028327749943
FDT46,OUT049,1511.8648745352675
NCF06,OUT035,2552.469375751121
FDP07,OUT017,2678.647018046256
FDC04,OUT013,3279.122020033913
FDZ32,OUT017,2058.4028327749943
FDD50,OUT045,2678.647018046256
FDU56,OUT017,2678.647018046256
FDV34,OUT017,1889.5524879173902
NCY41,OUT013,2378.4258839367703
NCK18,OUT046,2215.202143413313
DRH25,OUT049,1511.8648745352675
FDT57,OUT046,2372.236686476271
FDV56,OUT018,2310.4652969675276
FDV12,OUT045,2058.4028327749943
FDN52,OUT017,2058.4028327749943
FDX38,OUT035,1891.3415277651884
FDE47,OUT018,2310.4652969675276
NCO07,OUT013,3279.122020033913
FDV09,OUT027,4357.564167945137
FDZ23,OUT019,591.0978155074495
DRH51,OUT018,2310.4652969675276
NCY54,OUT045,2678.647018046256
DRG49,OUT013,3279.122020033913
NCC19,OUT049,2215.202143413313
NCV53,OUT045,2552.469375751121
FDZ47,OUT019,560.9513938017886
NCO26,OUT018,2310.4652969675276
NCP02,OUT045,1889.5524879173902
NCW30,OUT018,2988.3802266488597
NCN55,OUT046,2372.236686476271
FDB20,OUT010,612.7531474763858
DRL11,OUT013,2905.1529344649775
DRD60,OUT045,2678.647018046256
FDW14,OUT010,612.7531474763858
FDL27,OUT010,605.4702992259897
FDU09,OUT018,2200.5494371790905
DRH36,OUT027,3462.574137956091
FDP34,OUT027,4357.564167945137
FDE04,OUT017,2678.647018046256
FDZ57,OUT027,3732.6838384437897
FDF02,OUT010,612.7531474763858
FDG28,OUT045,2552.469375751121
NCI31,OUT046,1511.8648745352675
FDT43,OUT013,2378.4258839367703
FDU20,OUT046,1741.5185546995972
FDD53,OUT013,2378.4258839367703
FDW15,OUT045,2678.647018046256
NCT53,OUT045,2678.647018046256
NCG55,OUT027,3732.6838384437897
FDD48,OUT035,2058.4028327749943
FDG47,OUT049,2372.236686476271
FDI21,OUT017,1889.5524879173902
FDT27,OUT017,2552.469375751121
DRO35,OUT013,2507.0468029407252
FDD33,OUT017,2552.469375751121
FDC04,OUT035,2552.469375751121
FDY34,OUT013,2905.1529344649775
DRJ49,OUT049,1741.5185546995972
FDE05,OUT049,2215.202143413313
FDU31,OUT017,2552.469375751121
NCN19,OUT027,4357.564167945137
FDK56,OUT027,4357.564167945137
FDK58,OUT017,2058.4028327749943
NCJ42,OUT035,2058.4028327749943
FDZ34,OUT027,4357.564167945137
FDA52,OUT018,2690.015344454029
NCR29,OUT013,2378.4258839367703
FDT48,OUT035,2680.4360578940546
DRJ51,OUT019,665.5600388401357
NCS54,OUT046,2215.202143413313
FDV01,OUT035,2680.4360578940546
DRG51,OUT027,4357.564167945137
NCG42,OUT013,2507.0468029407252
FDA51,OUT049,1741.5185546995972
FDV19,OUT010,620.1462288190617
NCT18,OUT045,2678.647018046256
NCS41,OUT045,2678.647018046256
FDO03,OUT046,2372.236686476271
FDL12,OUT010,605.4702992259897
FDY37,OUT010,620.1462288190617
FDI58,OUT049,1741.5185546995972
FDT28,OUT018,2690.015344454029
NCC42,OUT010,612.7531474763858
FDO01,OUT017,2058.4028327749943
FDJ02,OUT013,2905.1529344649775
FDQ04,OUT018,2200.5494371790905
DRL47,OUT013,2507.0468029407252
FDZ32,OUT035,2058.4028327749943
FDC35,OUT035,2552.469375751121
FDX14,OUT045,1889.5524879173902
FDZ35,OUT013,2507.0468029407252
FDL14,OUT013,2905.1529344649775
FDO04,OUT049,1511.8648745352675
DRK11,OUT017,2678.647018046256
FDB44,OUT018,2988.3802266488597
FDZ50,OUT049,2215.202143413313
FDI12,OUT027,3732.6838384437897
FDU43,OUT017,2552.469375751121
FDD58,OUT010,612.7531474763858
FDB27,OUT017,2678.647018046256
FDB04,OUT018,2310.4652969675276
NCO17,OUT013,2507.0468029407252
FDL12,OUT017,1889.5524879173902
DRJ13,OUT049,2215.202143413313
FDD57,OUT045,2058.4028327749943
FDW19,OUT035,2058.4028327749943
DRD27,OUT018,2310.4652969675276
FDH27,OUT027,4357.564167945137
NCW30,OUT027,4854.174803091215
FDR40,OUT018,2310.4652969675276
FDG05,OUT013,2905.1529344649775
NCY41,OUT019,559.9386934868253
FDI38,OUT018,2988.3802266488597
FDR20,OUT046,1511.8648745352675
FDE09,OUT017,2058.4028327749943
FDN50,OUT019,560.9513938017886
DRF27,OUT045,2678.647018046256
DRF51,OUT013,2378.4258839367703
NCO02,OUT019,559.9386934868253
FDB51,OUT027,3462.574137956091
FDJ50,OUT013,2378.4258839367703
FDN52,OUT013,2507.0468029407252
FDX14,OUT013,2507.0468029407252
FDT27,OUT019,665.5600388401357
FDV10,OUT013,2378.4258839367703
FDU33,OUT046,1511.8648745352675
FDU58,OUT046,2215.202143413313
NCP42,OUT027,4357.564167945137
FDL51,OUT027,4854.174803091215
DRH15,OUT027,3462.574137956091
FDU16,OUT017,2058.4028327749943
FDW15,OUT017,2678.647018046256
FDQ44,OUT045,2058.4028327749943
NCI06,OUT027,4357.564167945137
DRK23,OUT019,665.5600388401357
FDC28,OUT035,2058.4028327749943
NCY17,OUT019,559.9386934868253
NCV05,OUT018,2690.015344454029
FDM34,OUT019,560.9513938017886
DRD60,OUT027,4357.564167945137
FDT38,OUT046,1741.5185546995972
FDQ57,OUT018,2690.015344454029
FDE59,OUT027,3462.574137956091
NCM43,OUT046,2215.202143413313
DRI51,OUT049,2215.202143413313
NCG30,OUT017,2058.4028327749943
NCK54,OUT035,2058.4028327749943
FDQ16,OUT019,560.9513938017886
FDI36,OUT013,2905.1529344649775
FDX16,OUT027,4357.564167945137
FDA34,OUT046,2215.202143413313
FDJ48,OUT018,2988.3802266488597
FDU47,OUT035,2058.4028327749943
FDS39,OUT046,2215.202143413313
FDD11,OUT046,2372.236686476271
FDM16,OUT027,3462.574137956091
FDU56,OUT018,2690.015344454029
FDQ32,OUT017,2058.4028327749943
DRK35,OUT013,2378.4258839367703
FDA58,OUT049,2372.236686476271
DRG48,OUT019,591.0978155074495
FDT59,OUT010,760.4116001552943
FDQ31,OUT019,560.9513938017886
FDS51,OUT018,2200.5494371790905
FDW32,OUT027,3732.6838384437897
FDI15,OUT027,4854.174803091215
NCV30,OUT017,1889.5524879173902
DRG25,OUT049,2215.202143413313
FDT02,OUT013,2378.4258839367703
FDO33,OUT027,3732.6838384437897
FDP38,OUT035,1891.3415277651884
FDZ45,OUT035,2680.4360578940546
NCA54,OUT027,4357.564167945137
FDU33,OUT017,1889.5524879173902
FDN58,OUT017,2552.469375751121
FDI05,OUT045,2058.4028327749943
FDM57,OUT019,560.9513938017886
NCS42,OUT027,3732.6838384437897
FDB57,OUT045,2552.469375751121
FDC03,OUT045,2678.647018046256
FDZ58,OUT013,2507.0468029407252
NCK29,OUT045,2058.4028327749943
NCR53,OUT045,2552.469375751121
FDE26,OUT027,4357.564167945137
FDU52,OUT049,2215.202143413313
FDE41,OUT027,3732.6838384437897
FDU38,OUT018,2690.015344454029
FDA52,OUT017,2678.647018046256
FDW46,OUT046,1511.8648745352675
DRI59,OUT035,2552.469375751121
FDT38,OUT035,2058.4028327749943
FDL33,OUT018,2690.015344454029
FDQ01,OUT027,4854.174803091215
FDJ08,OUT046,2215.202143413313
FDQ47,OUT049,1511.8648745352675
NCZ18,OUT013,3279.122020033913
FDE29,OUT017,1889.5524879173902
FDF10,OUT027,4357.564167945137
FDC48,OUT049,1741.5185546995972
FDY58,OUT013,3279.122020033913
NCX30,OUT010,760.4116001552943
FDV11,OUT013,2905.1529344649775
FDT46,OUT046,1511.8648745352675
DRD01,OUT019,559.9386934868253
FDQ11,OUT013,3279.122020033913
NCM41,OUT017,2058.4028327749943
NCC55,OUT013,2378.4258839367703
FDG45,OUT027,4854.174803091215
NCQ54,OUT049,2215.202143413313
FDM34,OUT045,2058.4028327749943
FDD17,OUT019,665.5600388401357
FDN38,OUT027,4854.174803091215
FDB53,OUT018,2690.015344454029
NCL06,OUT035,2552.469375751121
NCV18,OUT019,560.9513938017886
FDX25,OUT013,2905.1529344649775
FDB39,OUT046,1511.8648745352675
FDC33,OUT049,2215.202143413313
NCO14,OUT018,2200.5494371790905
FDA58,OUT027,4854.174803091215
NCQ02,OUT017,2678.647018046256
NCR53,OUT017,2552.469375751121
FDN52,OUT046,1741.5185546995972
FDG26,OUT046,2372.236686476271
FDE23,OUT027,3462.574137956091
DRI37,OUT013,2378.4258839367703
DRH37,OUT018,2690.015344454029
FDO01,OUT035,2058.4028327749943
FDK45,OUT049,1741.5185546995972
FDP23,OUT049,2372.236686476271
FDM33,OUT035,2552.469375751121
FDD36,OUT017,2058.4028327749943
FDL56,OUT017,2058.4028327749943
FDT27,OUT010,760.4116001552943
FDG52,OUT017,1889.5524879173902
NCL42,OUT035,2552.469375751121
DRJ24,OUT046,2215.202143413313
FDV38,OUT046,1511.8648745352675
FDT35,OUT045,2678.647018046256
FDY51,OUT045,2552.469375751121
FDC37,OUT017,2058.4028327749943
NCP43,OUT013,2905.1529344649775
FDO33,OUT045,2058.4028327749943
FDW04,OUT018,2310.4652969675276
NCC31,OUT046,2215.202143413313
FDK22,OUT049,2372.236686476271
FDJ50,OUT017,1889.5524879173902
FDV13,OUT017,2058.4028327749943
DRL60,OUT017,2678.647018046256
FDW03,OUT017,2058.4028327749943
FDY27,OUT035,2680.4360578940546
FDB39,OUT027,3462.574137956091
FDU59,OUT045,2678.647018046256
FDZ57,OUT049,1741.5185546995972
FDO21,OUT049,2372.236686476271
FDS43,OUT018,2690.015344454029
FDU28,OUT010,620.1462288190617
FDC51,OUT010,612.7531474763858
FDW16,OUT010,612.7531474763858
FDP32,OUT010,612.7531474763858
FDB60,OUT019,591.0978155074495
NCQ30,OUT046,1741.5185546995972
FDD26,OUT049,2215.202143413313
FDI44,OUT045,2058.4028327749943
DRH23,OUT046,1511.8648745352675
FDO44,OUT046,1741.5185546995972
FDG04,OUT046,2215.202143413313
FDM32,OUT027,3732.6838384437897
FDM09,OUT013,2905.1529344649775
FDZ47,OUT013,2507.0468029407252
FDM40,OUT027,4357.564167945137
FDY48,OUT017,2058.4028327749943
NCM30,OUT045,1889.5524879173902
FDX36,OUT010,760.4116001552943
DRF03,OUT017,1889.5524879173902
FDN51,OUT049,2372.236686476271
FDM57,OUT049,1741.5185546995972
FDB35,OUT049,1741.5185546995972
FDY13,OUT027,3732.6838384437897
FDA37,OUT017,2058.4028327749943
NCX53,OUT017,2678.647018046256
FDD59,OUT018,2310.4652969675276
FDX10,OUT019,559.9386934868253
FDC03,OUT018,2690.015344454029
FDW43,OUT035,2552.469375751121
FDW10,OUT046,2215.202143413313
FDY14,OUT027,4854.174803091215
FDV43,OUT045,1889.5524879173902
FDO40,OUT013,2905.1529344649775
FDP46,OUT027,3732.6838384437897
NCE43,OUT019,591.0978155074495
FDD05,OUT035,2058.4028327749943
FDJ60,OUT010,620.1462288190617
DRE27,OUT018,2310.4652969675276
FDO11,OUT035,2552.469375751121
DRG11,OUT027,3732.6838384437897
FDK33,OUT010,760.4116001552943
DRM23,OUT045,2678.647018046256
FDJ02,OUT027,4357.564167945137
NCZ05,OUT045,2058.4028327749943
NCL30,OUT013,2507.0468029407252
FDZ19,OUT018,2690.015344454029
FDM45,OUT049,1741.5185546995972
FDO36,OUT046,2215.202143413313
NCK31,OUT045,1889.5524879173902
DRJ37,OUT045,2678.647018046256
FDP24,OUT018,2310.4652969675276
FDF46,OUT013,2507.0468029407252
FDX46,OUT019,559.9386934868253
NCL18,OUT045,2678.647018046256
FDJ26,OUT013,3279.122020033913
FDJ07,OUT045,2058.4028327749943
FDY15,OUT013,2905.1529344649775
DRG01,OUT045,1889.5524879173902
FDF58,OUT045,1889.5524879173902
FDZ14,OUT019,560.9513938017886
FDP31,OUT049,1511.8648745352675
FDH45,OUT013,2378.4258839367703
FDA09,OUT010,620.1462288190617
FDW31,OUT035,2680.4360578940546
FDA57,OUT046,1511.8648745352675
NCE55,OUT035,2680.4360578940546
FDC17,OUT019,665.5600388401357
FDC59,OUT013,2378.4258839367703
FDA22,OUT013,2905.1529344649775
FDK52,OUT035,2552.469375751121
NCM26,OUT046,2215.202143413313
NCT53,OUT035,2680.4360578940546
FDW45,OUT018,2690.015344454029
NCI18,OUT035,2552.469375751121
FDE38,OUT018,2690.015344454029
FDF08,OUT019,560.9513938017886
FDY58,OUT010,760.4116001552943
FDF58,OUT019,559.9386934868253
FDX39,OUT017,2552.469375751121
FDB44,OUT049,2372.236686476271
FDF28,OUT013,2507.0468029407252
FDE39,OUT013,2507.0468029407252
FDT37,OUT018,2988.3802266488597
FDZ45,OUT017,2678.647018046256
FDO40,OUT035,2680.4360578940546
FDM57,OUT027,3732.6838384437897
DRG36,OUT017,2678.647018046256
FDY36,OUT010,605.4702992259897
DRL60,OUT027,4357.564167945137
FDS25,OUT019,560.9513938017886
DRF49,OUT027,3732.6838384437897
FDP16,OUT045,2552.469375751121
FDS60,OUT049,2215.202143413313
FDU15,OUT027,3462.574137956091
FDK43,OUT046,1741.5185546995972
FDN25,OUT046,1511.8648745352675
FDE53,OUT049,1741.5185546995972
FDB22,OUT013,2905.1529344649775
FDE39,OUT017,2058.4028327749943
FDX35,OUT035,2552.469375751121
NCG54,OUT049,2215.202143413313
FDH27,OUT035,2680.4360578940546
NCK42,OUT013,3279.122020033913
FDS25,OUT049,1741.5185546995972
FDI10,OUT018,2690.015344454029
FDU35,OUT035,2058.4028327749943
FDI04,OUT017,2678.647018046256
DRK23,OUT035,2552.469375751121
FDB53,OUT019,591.0978155074495
FDY02,OUT049,2372.236686476271
FDM60,OUT035,1891.3415277651884
NCJ31,OUT010,760.4116001552943
DRP35,OUT017,2058.4028327749943
NCQ30,OUT018,2310.4652969675276
DRL11,OUT010,620.1462288190617
FDU01,OUT013,2905.1529344649775
FDR39,OUT035,2680.4360578940546
FDO08,OUT046,2215.202143413313
FDC02,OUT045,2552.469375751121
NCZ29,OUT035,2058.4028327749943
FDF29,OUT010,612.7531474763858
FDZ23,OUT017,2678.647018046256
NCU53,OUT018,2690.015344454029
NCW30,OUT013,3279.122020033913
NCM26,OUT027,4357.564167945137
FDV50,OUT027,3732.6838384437897
FDW15,OUT049,2215.202143413313
FDI35,OUT027,4357.564167945137
FDO11,OUT017,2552.469375751121
FDN48,OUT046,1741.5185546995972
NCA17,OUT049,2215.202143413313
NCN54,OUT013,2507.0468029407252
FDP22,OUT013,2378.4258839367703
NCB54,OUT035,2058.4028327749943
FDD08,OUT045,1889.5524879173902
DRM48,OUT010,605.4702992259897
FDG41,OUT027,3732.6838384437897
FDE44,OUT027,3462.574137956091
FDE26,OUT035,2680.4360578940546
NCS38,OUT013,2507.0468029407252
NCJ54,OUT018,2988.3802266488597
FDI40,OUT019,560.9513938017886
FDN45,OUT018,2988.3802266488597
FDU43,OUT046,2372.236686476271
FDI04,OUT010,620.1462288190617
NCC07,OUT018,2310.4652969675276
NCC07,OUT019,560.9513938017886
NCD18,OUT045,2552.469375751121
FDU55,OUT035,2552.469375751121
FDX59,OUT035,1891.3415277651884
FDR52,OUT049,2215.202143413313
NCP17,OUT013,2378.4258839367703
FDQ32,OUT045,2058.4028327749943
NCT17,OUT049,2215.202143413313
FDO10,OUT049,1511.8648745352675
FDE32,OUT049,1511.8648745352675
FDN44,OUT045,2678.647018046256
FDH02,OUT035,2058.4028327749943
FDK60,OUT013,2507.0468029407252
FDS24,OUT019,560.9513938017886
FDL03,OUT010,620.1462288190617
FDB46,OUT027,4854.174803091215
FDO48,OUT049,2372.236686476271
FDZ39,OUT049,1741.5185546995972
FDT02,OUT027,3462.574137956091
FDC50,OUT013,2507.0468029407252
FDP39,OUT035,1891.3415277651884
DRG15,OUT018,2200.5494371790905
FDP10,OUT018,2310.4652969675276
FDF53,OUT027,4357.564167945137
FDN34,OUT045,2678.647018046256
FDK02,OUT045,2058.4028327749943
FDC23,OUT045,2678.647018046256
FDJ10,OUT019,591.0978155074495
FDE53,OUT035,2058.4028327749943
FDR25,OUT035,2552.469375751121
FDW50,OUT046,2215.202143413313
FDS09,OUT049,1511.8648745352675
FDW49,OUT010,620.1462288190617
FDU51,OUT046,2215.202143413313
FDF28,OUT018,2310.4652969675276
NCY30,OUT018,2690.015344454029
FDD44,OUT045,2552.469375751121
FDX09,OUT017,2678.647018046256
NCF30,OUT013,2507.0468029407252
FDZ50,OUT019,591.0978155074495
FDW37,OUT013,2507.0468029407252
FDD11,OUT049,2372.236686476271
DRH39,OUT018,2310.4652969675276
FDA36,OUT049,2215.202143413313
NCG43,OUT049,1741.5185546995972
FDF02,OUT035,2058.4028327749943
FDP57,OUT027,3732.6838384437897
NCE42,OUT017,2552.469375751121
NCR38,OUT027,4854.174803091215
FDP03,OUT019,560.9513938017886
FDO51,OUT035,1891.3415277651884
NCQ42,OUT046,1741.5185546995972
NCM41,OUT046,1741.5185546995972
FDH48,OUT027,3732.6838384437897
DRF60,OUT046,2372.236686476271
FDJ27,OUT035,2058.4028327749943
FDQ14,OUT013,2905.1529344649775
FDN27,OUT017,2058.4028327749943
NCQ02,OUT046,2215.202143413313
FDJ33,OUT049,1741.5185546995972
FDP07,OUT027,4357.564167945137
DRE01,OUT049,2372.236686476271
FDU36,OUT045,2058.4028327749943
FDL28,OUT017,2552.469375751121
NCX53,OUT046,2215.202143413313
FDZ39,OUT013,2507.0468029407252
NCP42,OUT013,2905.1529344649775
FDJ14,OUT035,2058.4028327749943
FDK04,OUT049,1511.8648745352675
NCC19,OUT017,2678.647018046256
FDS09,OUT018,2200.5494371790905
FDZ02,OUT046,1741.5185546995972
FDD35,OUT018,2310.4652969675276
NCY42,OUT017,2678.647018046256
FDB05,OUT045,2552.469375751121
FDF20,OUT035,2680.4360578940546
NCO41,OUT018,2310.4652969675276
FDC40,OUT027,3732.6838384437897
FDV58,OUT045,2678.647018046256
FDZ57,OUT045,2058.4028327749943
DRM35,OUT046,2215.202143413313
DRN36,OUT018,2310.4652969675276
FDQ13,OUT046,1741.5185546995972
DRO35,OUT010,612.7531474763858
NCD43,OUT035,2058.4028327749943
FDA51,OUT018,2310.4652969675276
NCX17,OUT027,4854.174803091215
NCZ17,OUT049,1511.8648745352675
FDR11,OUT027,4357.564167945137
FDW34,OUT049,2372.236686476271
FDN50,OUT017,2058.4028327749943
FDS09,OUT046,1511.8648745352675
FDS48,OUT018,2690.015344454029
FDL44,OUT049,2215.202143413313
DRF48,OUT018,2690.015344454029
FDA14,OUT018,2690.015344454029
NCD30,OUT049,1741.5185546995972
FDI16,OUT017,1889.5524879173902
NCG06,OUT035,2552.469375751121
DRZ24,OUT035,2058.4028327749943
NCS17,OUT045,2058.4028327749943
FDB37,OUT045,2552.469375751121
FDE10,OUT035,2058.4028327749943
FDC57,OUT045,2678.647018046256
FDM12,OUT018,2690.015344454029
FDE24,OUT049,2215.202143413313
FDW22,OUT045,2552.469375751121
DRD01,OUT027,3462.574137956091
NCZ18,OUT027,4854.174803091215
FDN49,OUT045,1889.5524879173902
FDR22,OUT035,2058.4028327749943
FDV08,OUT019,559.9386934868253
FDY39,OUT046,2215.202143413313
FDV36,OUT049,1741.5185546995972
FDO60,OUT045,1889.5524879173902
FDU04,OUT027,3732.6838384437897
FDR20,OUT027,3462.574137956091
FDW19,OUT019,560.9513938017886
FDU40,OUT049,2215.202143413313
FDK15,OUT045,2058.4028327749943
DRF15,OUT035,2680.4360578940546
FDQ25,OUT017,2678.647018046256
FDI48,OUT019,559.9386934868253
FDS49,OUT046,1741.5185546995972
FDV22,OUT046,2215.202143413313
NCV42,OUT046,1741.5185546995972
FDX26,OUT046,2215.202143413313
FDI33,OUT018,2310.4652969675276
FDZ14,OUT049,1741.5185546995972
FDG10,OUT013,2378.4258839367703
FDM38,OUT018,2200.5494371790905
FDG26,OUT027,4854.174803091215
FDH46,OUT035,2058.4028327749943
FDN13,OUT018,2310.4652969675276
FDU57,OUT035,2680.4360578940546
NCI06,OUT046,2215.202143413313
FDM38,OUT045,1889.5524879173902
NCG42,OUT010,612.7531474763858
FDL39,OUT045,2678.647018046256
FDT31,OUT019,591.0978155074495
FDV59,OUT013,3279.122020033913
FDB49,OUT035,2058.4028327749943
FDD58,OUT049,1741.5185546995972
DRN59,OUT046,1511.8648745352675
FDX48,OUT049,2215.202143413313
FDQ11,OUT049,2372.236686476271
FDY12,OUT049,1511.8648745352675
FDQ11,OUT045,2552.469375751121
DRI11,OUT017,2058.4028327749943
FDY32,OUT027,4357.564167945137
FDS51,OUT045,1889.5524879173902
FDR19,OUT010,620.1462288190617
DRB13,OUT018,2690.015344454029
FDS21,OUT035,1891.3415277651884
FDQ40,OUT045,2678.647018046256
NCE55,OUT013,2905.1529344649775
FDX43,OUT027,4357.564167945137
FDS12,OUT049,1741.5185546995972
DRK01,OUT027,3732.6838384437897
FDN25,OUT017,1889.5524879173902
FDB60,OUT046,2215.202143413313
FDQ13,OUT017,2058.4028327749943
DRK13,OUT045,2678.647018046256
DRF25,OUT018,2200.5494371790905
NCD42,OUT019,559.9386934868253
FDW25,OUT045,2058.4028327749943
NCV29,OUT027,4357.564167945137
NCK42,OUT035,2552.469375751121
DRJ13,OUT027,4357.564167945137
DRD15,OUT017,2552.469375751121
FDM27,OUT045,2678.647018046256
FDZ50,OUT018,2690.015344454029
FDC04,OUT046,2372.236686476271
FDF50,OUT049,2215.202143413313
FDP15,OUT045,2552.469375751121
FDK46,OUT035,2552.469375751121
FDZ56,OUT018,2690.015344454029
FDY60,OUT049,2215.202143413313
FDB10,OUT035,2552.469375751121
FDR57,OUT045,2678.647018046256
FDU58,OUT049,2215.202143413313
FDH02,OUT046,1741.5185546995972
FDP48,OUT013,2905.1529344649775
FDI46,OUT035,2552.469375751121
FDW56,OUT013,2905.1529344649775
NCM19,OUT010,612.7531474763858
FDS50,OUT027,4854.174803091215
FDK24,OUT013,2378.4258839367703
FDO36,OUT017,2678.647018046256
FDK45,OUT027,3732.6838384437897
NCL05,OUT045,1889.5524879173902
FDL32,OUT018,2310.4652969675276
FDA28,OUT049,1741.5185546995972
FDY36,OUT018,2200.5494371790905
FDP32,OUT018,2310.4652969675276
FDL50,OUT046,1741.5185546995972
DRC24,OUT049,2215.202143413313
NCS18,OUT017,2058.4028327749943
FDD16,OUT017,2058.4028327749943
NCV18,OUT013,2507.0468029407252
FDX07,OUT046,2215.202143413313
NCZ05,OUT027,3732.6838384437897
NCI31,OUT013,2378.4258839367703
FDK14,OUT049,1741.5185546995972
NCR06,OUT045,1889.5524879173902
NCF54,OUT049,2215.202143413313
DRG23,OUT010,620.1462288190617
FDD53,OUT046,1511.8648745352675
NCM31,OUT027,4357.564167945137
FDT16,OUT017,2552.469375751121
FDR40,OUT035,2058.4028327749943
DRG25,OUT017,2678.647018046256
FDT10,OUT035,1891.3415277651884
FDY32,OUT013,2905.1529344649775
FDN50,OUT035,2058.4028327749943
FDZ35,OUT019,560.9513938017886
NCP54,OUT045,2058.4028327749943
NCD07,OUT035,2058.4028327749943
FDS02,OUT018,2690.015344454029
DRN59,OUT018,2200.5494371790905
DRB24,OUT013,2905.1529344649775
FDP37,OUT027,3732.6838384437897
DRB01,OUT018,2690.015344454029
FDR47,OUT046,2215.202143413313
NCM31,OUT010,620.1462288190617
NCF06,OUT027,4854.174803091215
NCV17,OUT027,3732.6838384437897
FDS10,OUT049,2215.202143413313
FDN52,OUT035,2058.4028327749943
FDZ48,OUT013,2507.0468029407252
FDJ48,OUT049,2372.236686476271
DRB13,OUT027,4357.564167945137
FDV59,OUT017,2552.469375751121
FDL32,OUT035,2058.4028327749943
FDZ12,OUT035,2680.4360578940546
NCR06,OUT027,3462.574137956091
FDP51,OUT017,2058.4028327749943
FDY22,OUT013,2905.1529344649775
FDZ38,OUT049,2215.202143413313
NCO54,OUT035,1891.3415277651884
FDR23,OUT035,2680.4360578940546
FDM38,OUT049,1511.8648745352675
FDS25,OUT013,2507.0468029407252
FDZ22,OUT013,2507.0468029407252
FDZ20,OUT019,665.5600388401357
FDD45,OUT010,612.7531474763858
FDN03,OUT049,2372.236686476271
NCW30,OUT046,2372.236686476271
FDY24,OUT027,3462.574137956091
FDJ26,OUT019,665.5600388401357
FDM15,OUT049,2215.202143413313
NCW54,OUT027,3462.574137956091
FDA23,OUT045,2058.4028327749943
FDA39,OUT019,559.9386934868253
FDZ12,OUT017,2678.647018046256
NCB42,OUT046,1741.5185546995972
FDL16,OUT046,1511.8648745352675
FDO24,OUT019,591.0978155074495
NCP42,OUT046,2215.202143413313
